80,20
80,21
80,22
80,23
80,24
80,25
80,26
80,27
80,28
80,29
80,30
80,31
80,32
80,33
80,34
80,35
80,36
80,37
80,38
80,39
80,40
80,41
80,42
80,43
80,44
80,45
80,46
80,47
80,48
80,49
80,50
80,51
80,52
80,53
80,54
80,55
80,56
80,57
80,58
80,59
80,60
80,61
80,62
80,63
80,64
80,65
80,66
80,67
80,68
80,69
80,70
80,71
80,72
80,73
80,74
80,75
80,76
80,77
80,78
80,79
80,80
15,30
15,31
15,32
15,33
15,34
15,35
15,36
15,37
15,38
15,39
15,40
15,41
15,42
15,43
15,44
15,45
15,46
15,47
15,48
15,49
15,50
15,51
15,52
15,53
15,54
15,55
15,56
15,57
15,58
15,59
15,60
15,61
15,62
15,63
15,64
15,65
15,66
15,67
15,68
15,69
15,70
79,20
78,20
77,20
76,20
75,20
74,20
73,20
72,20
71,20
70,20
69,20
68,20
67,20
66,20
65,20
64,20
63,20
62,20
61,20
60,20
59,20
58,20
57,20
56,20
55,20
54,20
53,20
52,20
51,20
50,20
49,20
48,20
47,20
46,20
45,20
44,20
43,20
42,20
41,20
40,20
39,20
38,20
37,20
36,20
35,20
79,80
78,80
77,80
76,80
75,80
74,80
73,80
72,80
71,80
70,80
69,80
68,80
67,80
66,80
65,80
64,80
63,80
62,80
61,80
60,80
59,80
58,80
57,80
56,80
55,80
54,80
53,80
52,80
51,80
50,80
49,80
48,80
47,80
46,80
45,80
44,80
43,80
42,80
41,80
40,80
39,80
38,80
37,80
36,80
35,80
35,21
35,22
35,23
35,24
35,25
35,26
35,27
35,28
35,29
35,30
35,31
35,32
35,33
35,34
35,35
35,36
35,37
35,38
35,39
35,40
35,41
35,42
35,43
35,44
35,45
35,46
35,47
35,48
35,49
35,50
35,51
35,52
35,53
35,54
35,55
35,56
35,57
35,58
35,59
35,60
35,61
35,62
35,63
35,64
35,65
35,66
35,67
35,68
35,69
35,70
35,71
35,72
35,73
35,74
35,75
35,76
35,77
35,78
35,79
35,80
36,40
37,40
38,40
39,40
40,40
41,40
42,40
43,40
44,40
45,40
46,40
47,40
48,40
49,40
50,40
51,40
52,40
53,40
54,40
55,40
56,40
57,40
58,40
59,40
60,40
61,40
62,40
63,40
64,40
65,40
66,40
67,40
68,40
69,40
70,40
71,40
72,40
73,40
74,40
75,40
76,40
77,40
78,40
79,40
80,40
36,60
37,60
38,60
39,60
40,60
41,60
42,60
43,60
44,60
45,60
46,60
47,60
48,60
49,60
50,60
51,60
52,60
53,60
54,60
55,60
56,60
57,60
58,60
59,60
60,60
61,60
62,60
63,60
64,60
65,60
66,60
67,60
68,60
69,60
70,60
71,60
72,60
73,60
74,60
75,60
76,60
77,60
78,60
79,60
80,60
15,30
16,30
17,30
18,30
19,30
20,30
21,30
22,30
23,30
24,30
25,30
26,30
27,30
28,30
29,30
30,30
31,30
32,30
33,30
34,30
35,30
36,30
37,30
38,30
39,30
40,30
41,30
42,30
43,30
44,30
45,30
46,30
47,30
48,30
49,30
50,30
50,31
50,32
50,33
50,34
50,35
50,36
50,37
50,38
50,39
50,40
50,41
50,42
50,43
50,44
50,45
50,46
50,47
50,48
50,49
50,50
50,51
50,52
50,53
50,54
50,55
50,56
50,57
50,58
50,59
50,60
50,61
50,62
50,63
50,64
50,65
50,66
50,67
50,68
50,69
50,70
49,70
48,70
47,70
46,70
45,70
44,70
43,70
42,70
41,70
40,70
39,70
38,70
37,70
36,70
35,70
34,70
33,70
32,70
31,70
30,70
29,70
28,70
27,70
26,70
25,70
24,70
23,70
22,70
21,70
20,70
21,45
22,45
23,45
24,45
25,45
26,45
27,45
28,45
29,45
30,45
31,45
32,45
33,45
34,45
35,45
36,45
37,45
38,45
39,45
40,45
41,45
42,45
43,45
44,45
45,45
46,45
47,45
48,45
49,45
50,45
21,55
22,55
23,55
24,55
25,55
26,55
27,55
28,55
29,55
30,55
31,55
32,55
33,55
34,55
35,55
36,55
37,55
38,55
39,55
40,55
41,55
42,55
43,55
44,55
45,55
46,55
47,55
48,55
49,55
50,55
15,45
16,45
17,45
18,45
19,45
15,55
16,55
17,55
18,55
19,55
20,55
20,45
15,70
16,70
17,70
18,70
19,70
20,70
