10,0
10,1
10,2
10,3
10,4
10,5
10,6
10,7
10,8
10,9
10,10
25,0
25,1
25,2
25,3
25,4
25,5
25,6
25,7
25,8
25,9
25,10
40,0
40,1
40,2
40,3
40,4
39,10
38,10
37,10
36,10
35,10
34,10
33,10
32,10
31,10
30,10
29,10
28,10
27,10
26,10
25,10
45,10
46,10
47,10
48,10
49,10
50,10
51,10
52,10
53,10
54,10
55,10
56,10
57,10
58,10
59,10
60,10
60,9
60,8
60,7
60,6
60,5
60,4
60,3
60,2
60,1
60,0
45,4
45,3
45,2
45,1
70,15
70,14
70,13
70,12
70,11
70,10
70,9
70,8
70,7
70,6
70,5
20,15
20,16
20,17
20,18
20,19
20,20
20,21
20,22
20,23
20,24
20,25
19,25
18,25
17,25
16,25
15,25
14,25
13,25
12,25
11,25
10,25
85,15
85,16
85,17
85,18
85,19
85,20
85,21
85,22
85,23
85,24
85,25
85,26
85,27
85,28
85,29
85,30
95,15
95,16
95,17
95,18
95,19
95,26
95,27
95,28
95,29
95,30
94,30
93,30
92,30
91,30
90,30
89,30
88,30
87,30
86,30
85,30
85,15
86,15
87,15
88,15
89,15
90,15
91,15
92,15
93,15
94,15
95,15
5,15
5,16
5,17
5,18
5,19
5,20
5,21
5,22
5,23
5,24
5,25
5,26
5,27
5,28
5,29
5,30
5,31
5,32
5,33
5,34
5,35
5,36
5,37
5,38
5,39
5,40
5,60
5,61
5,62
5,63
5,64
5,65
5,66
5,67
5,68
5,69
5,70
5,71
5,72
5,73
5,74
5,75
5,76
5,77
5,78
5,79
5,80
5,81
5,82
5,83
5,84
5,85
6,35
7,35
8,35
9,35
10,35
11,35
12,35
13,35
14,35
15,35
16,35
17,35
18,35
19,35
20,35
6,65
7,65
8,65
9,65
10,65
11,65
12,65
13,65
14,65
15,65
16,65
17,65
18,65
19,65
20,65
10,90
10,91
10,92
10,93
10,94
10,95
10,96
10,97
10,98
10,99
10,75
11,75
12,75
13,75
14,75
15,75
16,75
17,75
18,75
19,75
20,75
20,76
20,77
20,78
20,79
20,80
20,81
20,82
20,83
20,84
20,85
5,50
6,50
7,50
8,50
9,50
10,50
10,51
10,52
10,53
10,54
10,55
10,49
10,48
10,47
10,46
10,45
25,35
25,36
25,37
25,38
25,39
25,40
25,65
25,66
25,67
25,68
25,69
25,70
30,45
30,46
30,47
30,48
30,49
30,50
30,51
30,52
30,53
30,54
30,55
29,50
28,50
27,50
26,50
25,50
40,30
39,30
38,30
37,30
36,30
35,30
34,30
33,30
32,30
31,30
30,30
40,70
39,70
38,70
37,70
36,70
35,70
34,70
33,70
32,70
31,70
30,70
25,90
25,91
25,92
25,93
25,94
25,95
25,96
25,97
25,98
25,99
40,90
40,91
40,92
40,93
40,94
40,95
40,96
40,97
40,98
40,99
45,90
45,91
45,92
45,93
45,94
45,95
45,96
45,97
45,98
45,99
60,90
60,91
60,92
60,93
60,94
46,90
47,90
48,90
49,90
50,90
51,90
52,90
53,90
54,90
55,90
56,90
57,90
58,90
59,90
26,90
27,90
28,90
29,90
36,90
37,90
38,90
39,90
45,40
46,40
47,40
48,40
49,40
50,40
51,40
52,40
53,40
54,40
55,40
45,60
46,60
47,60
48,60
49,60
50,60
51,60
52,60
53,60
54,60
55,60
45,41
45,42
45,43
45,44
45,45
45,46
45,47
45,48
45,49
45,50
45,51
45,52
45,53
45,54
45,55
45,56
45,57
45,58
45,59
55,41
55,42
55,43
55,44
55,56
55,57
55,58
55,59
50,25
51,25
52,25
53,25
54,25
55,25
56,25
57,25
58,25
59,25
60,25
61,25
62,25
63,25
64,25
65,25
66,25
67,25
68,25
69,25
70,25
65,26
65,27
65,28
65,29
65,30
65,31
65,32
65,33
65,34
65,35
50,75
51,75
52,75
53,75
54,75
55,75
56,75
57,75
58,75
59,75
60,75
61,75
62,75
63,75
64,75
65,75
66,75
67,75
68,75
69,75
70,75
65,74
65,73
65,72
65,71
65,70
65,69
65,68
65,67
65,66
65,65
65,50
66,50
67,50
68,50
69,50
70,50
71,50
72,50
73,50
74,50
75,50
75,49
75,48
75,47
75,46
75,45
75,44
75,43
75,42
75,41
75,40
75,51
75,52
75,53
75,54
75,55
75,56
75,57
75,58
75,59
75,60
70,95
70,94
70,93
70,92
70,91
70,90
70,89
70,88
70,87
70,86
70,85
99,50
98,50
97,50
96,50
95,50
94,50
93,50
92,50
91,50
90,50
89,50
88,50
87,50
86,50
85,50
85,70
85,71
85,72
85,73
85,74
85,81
85,82
85,83
85,84
85,85
86,85
87,85
88,85
89,85
90,85
91,85
92,85
93,85
94,85
95,85
95,84
95,83
95,82
95,81
95,80
95,79
95,78
95,77
95,76
95,75
95,74
95,73
95,72
95,71
95,70
94,70
93,70
92,70
91,70
90,70
89,70
88,70
87,70
86,70
